,Angles,PWM,Angles_1
4832,-21.6,-22,-21.6
4833,-21.0,-22,-21.6
4834,-21.0,-22,-21.0
4835,-21.0,-22,-21.0
4836,-21.0,-22,-21.0
4837,-21.0,-22,-21.0
4838,-21.0,-22,-21.0
4839,-21.0,-22,-21.0
4840,-21.0,-22,-21.0
4841,-21.0,-22,-21.0
4842,-21.0,-22,-21.0
4843,-21.0,-22,-21.0
4844,-21.0,-22,-21.0
4845,-21.0,-22,-21.0
4846,-21.0,-22,-21.0
4847,-21.0,-22,-21.0
4848,-21.0,-22,-21.0
4849,-21.0,-22,-21.0
4850,-21.0,-22,-21.0
4851,-21.0,-22,-21.0
4852,-21.0,-22,-21.0
4853,-21.0,-22,-21.0
4854,-21.0,-22,-21.0
4855,-21.0,-22,-21.0
4856,-21.0,-22,-21.0
4857,-21.0,-22,-21.0
4858,-21.0,-22,-21.0
4859,-21.0,-22,-21.0
4860,-21.0,-22,-21.0
4861,-21.0,-22,-21.0
4862,-21.0,-22,-21.0
4863,-21.0,0,-21.0
4864,-19.8,0,-21.0
4865,-18.6,0,-19.8
4866,-17.4,0,-18.6
4867,-15.6,0,-17.4
4868,-13.8,0,-15.6
4869,-12.0,0,-13.8
4870,-9.6,0,-12.0
4871,-7.2,0,-9.6
4872,-6.0,0,-7.2
4873,-4.2,0,-6.0
4874,-3.0,0,-4.2
4875,-2.4,0,-3.0
4876,-1.8,0,-2.4
4877,-1.8,0,-1.8
4878,-1.2,0,-1.8
4879,-1.2,0,-1.2
4880,-1.2,0,-1.2
4881,-1.2,0,-1.2
4882,-1.2,0,-1.2
4883,-1.2,0,-1.2
4884,-0.6,0,-1.2
4885,0.0,0,-0.6
4886,0.0,0,0.0
4887,0.0,0,0.0
4888,0.0,0,0.0
4889,0.0,0,0.0
4890,0.0,0,0.0
4891,0.0,0,0.0
4892,0.0,0,0.0
4893,0.0,0,0.0
4894,0.0,0,0.0
4895,0.0,0,0.0
4896,0.0,0,0.0
4897,0.0,0,0.0
